player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,year,fantasyPts,ptsPerSnap,ptsPerTouch
Rashid Shaheed,63707,WR,NO,9.429,16.171,1.143,58.857,0.0,1.429,6.714,0,1.2,0.571,0.003,17.143,20,0.143,82.186,80.486,71.1,,70.6,0.0,0.0,3.143,66.286,0.0,0.0,259.0,2.0,45.714,28.571,95.229,247.714,31.614,93.429,86.943,48.0,3.429,67.829,164.0,474.571,127.429,4.771,16.943,2.014,2024,146.6,0.21,2.16
Rashod Bateman,84296,WR,BLT,12.0,9.6,2.0,70.8,66.7,10.0,15.0,0,6.1,3.0,-0.07,29.0,3,0.0,69.3,78.8,64.9,,65.2,0.0,0.0,3.0,36.0,0.0,0.0,432.0,2.0,43.8,46.0,94.7,409.0,18.3,79.0,80.0,65.0,1.0,81.7,353.0,515.0,168.0,3.7,11.2,1.26,2021,55.5,0.29,3.7
Rashod Bateman,84296,WR,BLT,8.0,12.0,2.667,59.333,0.0,3.333,5.667,0,18.7,4.333,0.063,14.333,3,0.667,41.967,41.2,62.7,,62.467,0.0,0.0,1.667,62.0,0.0,0.0,228.667,0.667,42.933,25.333,94.567,216.333,15.567,38.333,92.067,40.333,1.667,84.433,190.333,361.667,147.333,7.3,16.4,2.007,2022,76.5,0.13,2.32
Rashod Bateman,84296,WR,BLT,13.714,13.486,2.857,59.143,50.0,5.429,10.429,1,13.729,4.143,0.05,18.714,3,0.286,49.929,62.229,61.729,,61.114,0.114,0.571,2.429,43.143,0.0,0.0,331.714,0.857,46.286,31.429,94.871,315.0,12.557,40.429,76.086,52.143,1.286,87.329,290.714,388.143,104.286,4.271,13.486,1.46,2023,174.6,0.23,3.88
Rashod Bateman,84296,WR,BLT,16.857,14.743,6.429,63.886,33.3,3.143,7.571,2,10.6,4.143,0.196,29.571,3,0.143,57.157,70.8,67.257,,67.5,0.057,0.286,2.714,52.714,0.0,0.0,433.286,2.0,49.157,41.571,94.557,409.429,10.343,42.571,106.5,63.714,6.857,89.6,390.429,640.714,152.714,4.1,15.429,1.623,2024,53.4,0.1,2.81
Ray-Ray McCloud III,47895,WR,PIT,14.0,-1.6,3.0,95.2,,0.0,0.0,0,4.8,1.0,0.11,3.0,25,0.0,70.5,90.5,69.9,,64.1,0.0,0.0,0.0,13.0,0.0,0.0,106.0,0.0,44.3,20.0,91.5,97.0,54.7,58.0,81.9,21.0,0.0,45.3,48.0,77.0,109.0,5.5,3.9,0.79,2020,68.2,0.13,1.66
Ray-Ray McCloud III,47895,WR,PIT,15.333,4.0,4.333,73.8,37.5,2.0,5.333,0,7.533,3.0,-0.057,13.0,25,0.667,63.3,56.5,61.967,67.4,59.833,0.867,3.333,1.333,20.333,0.333,1.333,287.333,0.667,41.033,34.0,91.9,264.333,76.633,240.0,67.9,50.333,0.0,22.3,43.333,223.667,119.0,3.833,6.1,0.83,2021,58.1,0.2,3.23
Ray-Ray McCloud III,47895,WR,SF,17.429,9.257,1.857,69.743,66.7,2.0,4.0,1,10.371,2.429,0.079,11.286,28,0.286,57.471,54.557,65.929,62.4,65.414,0.371,1.429,0.571,32.714,0.429,1.143,228.857,0.857,47.3,22.571,92.529,211.571,58.786,150.857,98.643,33.571,0.571,40.471,75.714,234.714,105.286,5.529,12.557,1.161,2022,28.5,0.14,1.9
Ray-Ray McCloud III,47895,WR,ATL,17.429,8.743,5.286,71.786,47.1,5.571,11.714,0,7.471,2.857,0.054,22.0,2,1.857,68.214,33.443,63.8,80.1,64.014,0.186,0.714,2.0,49.714,1.471,8.0,449.143,2.143,48.2,45.286,91.9,411.429,51.143,225.0,94.786,61.571,0.857,48.371,222.429,503.857,240.286,5.514,12.343,1.239,2024,13.9,0.07,1.99
Richie James,28991,WR,NYG,17.0,6.6,2.0,82.9,58.3,7.0,12.0,0,4.2,3.0,-0.11,34.0,21,0.0,80.4,29.0,72.0,68.1,72.7,0.2,1.0,0.0,33.0,0.5,2.0,428.0,2.0,44.3,68.0,94.4,404.0,84.6,362.0,116.0,82.0,4.0,15.0,64.0,651.0,232.0,3.4,9.6,1.61,2022,21.4,0.16,2.14
Ricky Pearsall,100660,WR,SF,11.0,11.3,0.0,70.5,55.6,5.0,9.0,0,3.1,1.0,0.03,19.0,28,0.0,78.5,79.2,63.9,66.2,64.1,0.0,0.0,3.0,46.0,0.3,1.0,325.0,2.0,47.9,31.0,94.2,306.0,39.7,129.0,93.0,44.0,3.0,60.0,195.0,400.0,110.0,3.5,12.9,1.31,2024,88.6,0.18,2.33
Rishard Matthews,7211,WR,TEN,16.0,12.2,7.0,61.3,47.4,9.0,19.0,0,6.6,4.0,-0.04,39.0,31,0.0,63.0,80.3,71.9,,70.9,0.4,2.0,6.0,75.0,0.0,0.0,568.0,0.0,43.5,57.0,94.7,538.0,32.7,186.0,78.1,93.0,4.0,66.9,380.0,837.0,285.0,5.0,14.7,1.56,2017,7.4,0.05,1.48
Robbie Chosen,11254,WR,NYJ,16.0,13.6,5.0,56.8,30.8,8.0,26.0,1,8.7,6.0,0.0,36.0,22,0.0,60.3,80.9,71.4,,72.6,0.0,0.0,5.0,69.0,0.0,0.0,520.0,3.0,43.7,63.0,94.6,492.0,28.1,146.0,87.0,111.0,7.0,71.5,372.0,941.0,285.0,4.5,14.9,1.91,2017,160.4,0.24,3.08
Robbie Chosen,11254,WR,NYJ,14.667,16.067,3.0,57.267,29.6,8.0,26.667,0,6.7,4.0,-0.027,32.0,22,1.333,67.967,43.5,69.333,,71.4,0.0,0.0,4.333,73.667,0.0,0.0,474.667,3.667,43.1,54.333,96.0,455.333,25.033,119.333,88.867,95.0,6.333,74.833,354.667,815.0,215.667,3.9,14.967,1.783,2018,160.3,0.17,3.02
Robbie Chosen,11254,WR,NYJ,15.429,15.914,3.571,56.829,47.6,9.143,23.429,0,6.014,3.429,-0.08,33.714,22,1.143,72.271,42.871,68.971,,69.8,0.0,0.0,3.571,84.143,0.0,0.0,554.857,3.286,41.329,53.0,94.0,520.286,21.871,119.714,88.943,93.286,5.571,78.071,434.857,794.429,197.0,3.671,14.986,1.547,2019,224.1,0.28,2.26
Robbie Chosen,11254,WR,CAR,15.714,12.586,3.714,64.871,35.0,8.0,21.286,0,4.671,3.571,-0.011,42.286,5,1.143,77.486,48.914,72.3,,73.143,0.286,1.714,2.571,80.0,0.0,0.0,573.429,2.0,44.114,76.286,94.243,539.857,27.557,158.0,93.4,115.286,4.0,72.043,413.143,956.286,364.429,4.543,13.0,1.774,2020,138.5,0.14,2.47
Robbie Chosen,11254,WR,CAR,16.571,11.457,4.0,57.186,23.8,6.286,20.714,0,6.843,4.429,-0.129,34.429,5,0.429,68.243,68.686,65.9,,65.4,0.257,1.429,5.0,67.143,0.0,0.0,627.0,0.714,42.657,64.857,94.843,594.714,33.586,211.429,70.457,111.429,4.429,66.157,413.857,721.0,261.857,3.786,11.029,1.239,2021,54.2,0.11,2.71
Robbie Chosen,11254,WR,ARZ,16.286,12.943,1.714,51.129,22.2,3.571,14.0,0,5.771,2.571,-0.141,20.429,1,0.714,69.014,45.2,57.3,,57.857,0.129,0.714,2.857,69.857,0.0,0.0,465.571,0.714,40.586,40.143,94.643,441.286,23.571,125.143,66.7,73.714,2.429,76.3,339.571,466.0,173.286,4.443,12.5,1.019,2022,22.6,0.17,5.65
Robert Foster,48230,WR,BUF,13.0,21.0,0.0,61.4,55.6,5.0,9.0,0,3.6,1.0,0.02,20.0,4,0.0,75.5,75.9,72.1,,73.3,0.0,0.0,0.0,75.0,0.0,0.0,282.0,3.0,41.8,27.0,93.3,263.0,13.5,38.0,127.2,44.0,3.0,86.2,243.0,541.0,160.0,5.9,20.0,2.06,2018,12.3,0.06,2.46
Robert Woods,7822,WR,LA,13.0,11.3,6.0,69.1,40.0,4.0,10.0,0,4.4,3.0,0.19,43.0,26,1.0,78.6,46.1,81.0,81.5,79.7,1.4,6.0,0.0,94.0,1.2,5.0,428.0,5.0,42.5,65.0,94.6,405.0,31.8,136.0,118.4,94.0,5.0,66.8,286.0,923.0,313.0,4.8,14.2,2.28,2017,265.6,0.26,2.53
Robert Woods,7822,WR,LA,17.0,11.033,7.333,68.233,47.8,8.667,18.667,0,3.333,3.0,0.17,63.667,26,0.333,86.667,72.633,84.6,79.5,84.233,1.4,9.333,2.0,57.333,1.6,11.0,651.333,5.0,48.033,90.333,93.333,606.333,47.933,330.0,107.2,132.667,5.667,50.667,312.0,1235.0,432.333,4.8,13.733,2.073,2018,232.9,0.24,2.18
Robert Woods,7822,WR,LA,15.857,9.529,7.143,69.129,47.4,8.857,18.857,1,2.686,2.429,0.124,58.143,26,0.143,88.8,79.757,83.229,79.3,82.043,0.771,5.143,4.286,52.0,2.0,13.286,654.0,6.143,48.014,90.143,92.457,603.857,40.257,270.571,93.143,130.571,3.571,58.914,377.714,1177.286,516.714,5.714,13.086,1.963,2019,247.1,0.25,2.17
Robert Woods,7822,WR,LA,17.286,7.786,7.714,72.829,43.8,8.143,17.857,1,4.686,5.0,0.054,56.857,26,0.571,82.671,73.786,76.629,69.3,76.586,0.457,3.286,4.429,51.286,1.771,12.0,681.571,5.571,48.857,98.714,94.157,641.571,45.914,314.714,96.286,135.714,5.429,53.6,363.286,1112.429,540.571,5.486,11.3,1.733,2020,135.2,0.25,2.55
Robert Woods,7822,WR,LA,12.429,8.086,5.0,70.543,28.6,4.429,11.286,0,6.829,4.571,0.199,42.571,26,0.286,70.229,76.586,75.4,72.6,73.314,0.471,2.0,2.571,38.857,1.957,9.0,480.571,2.429,52.114,67.714,94.057,452.571,44.5,213.714,102.543,94.714,4.571,54.671,263.571,774.571,354.0,5.029,11.771,1.72,2021,117.7,0.15,2.22
Robert Woods,7822,WR,TEN,14.857,8.414,2.0,67.2,46.7,5.571,12.857,0,7.257,4.429,0.059,35.143,31,0.143,66.714,64.957,70.686,,68.629,0.443,2.0,2.571,39.429,0.814,3.429,474.0,1.286,47.257,57.714,94.471,448.429,35.043,165.571,88.571,85.0,3.286,63.886,303.571,607.429,227.0,3.771,10.643,1.377,2022,89.3,0.13,2.18
Robert Woods,7822,WR,HST,15.286,9.386,1.0,59.8,38.1,6.857,17.286,1,8.143,4.0,-0.017,29.143,13,0.0,62.1,75.657,64.929,39.3,64.014,0.429,2.0,1.571,30.571,0.529,2.143,462.571,2.0,44.371,45.571,93.829,434.143,45.729,211.143,77.757,76.286,1.714,52.443,242.857,483.143,153.143,3.343,10.6,1.14,2023,40.3,0.11,2.01
Rome Odunze,73774,WR,CHI,17.0,14.2,4.0,56.3,72.2,13.0,18.0,0,8.5,5.0,-0.07,37.0,6,2.0,61.7,25.7,63.8,76.6,65.3,0.0,0.0,1.0,47.0,0.4,3.0,679.0,1.0,41.6,54.0,91.9,624.0,35.3,240.0,86.9,96.0,3.0,64.4,437.0,734.0,261.0,4.8,13.6,1.18,2024,146.1,0.2,3.32
Romeo Doubs,84329,WR,GB,13.0,9.8,1.0,65.6,33.3,5.0,15.0,0,10.6,5.0,-0.15,20.0,12,2.0,51.5,23.5,62.6,,62.0,0.0,0.0,0.0,26.0,0.0,0.0,331.0,0.0,43.6,42.0,94.3,312.0,22.4,74.0,100.1,64.0,3.0,77.6,257.0,425.0,194.0,4.6,10.1,1.36,2022,174.4,0.21,2.96
Romeo Doubs,84329,WR,GB,17.0,11.867,2.333,65.667,53.6,11.667,23.667,0,7.2,4.333,0.037,39.333,12,1.333,66.833,39.567,69.933,,70.0,0.0,0.0,2.0,39.333,0.0,0.0,501.667,0.667,45.533,60.0,94.433,474.0,17.933,86.0,106.367,91.333,7.0,82.067,415.667,747.0,208.667,3.6,12.167,1.547,2023,130.1,0.2,2.83
Romeo Doubs,84329,WR,GB,15.286,12.0,3.286,66.257,66.7,11.857,20.429,0,8.457,4.714,0.09,36.286,12,0.571,61.043,62.157,69.8,,70.571,0.0,0.0,2.0,39.143,0.0,0.0,447.0,2.0,47.571,53.143,93.786,419.714,15.286,67.714,102.786,80.286,5.286,84.714,379.286,671.0,171.714,3.257,12.529,1.589,2024,163.4,0.21,2.97
Rondale Moore,62890,WR,ARZ,15.0,1.3,13.0,84.3,60.0,3.0,5.0,0,3.3,2.0,0.2,21.0,1,1.0,82.5,69.1,70.7,,70.1,0.0,0.0,3.0,77.0,0.0,0.0,293.0,1.0,53.7,59.0,96.6,283.0,76.1,223.0,81.4,70.0,1.0,20.5,60.0,467.0,464.0,7.9,7.9,1.65,2021,87.9,0.19,1.87
Rondale Moore,62890,WR,ARZ,10.333,3.9,9.0,77.767,20.0,1.667,5.0,1,7.033,3.333,0.053,17.667,1,0.333,67.767,75.9,65.833,,65.767,0.0,0.0,1.0,51.0,0.0,0.0,298.333,1.0,47.3,47.0,94.467,281.667,63.233,188.333,94.867,60.0,1.0,34.1,102.0,431.667,348.667,7.367,9.367,1.53,2022,105.0,0.14,1.54
Russell Gage,44771,WR,ATL,16.0,7.2,6.0,71.0,30.0,3.0,10.0,0,3.9,2.0,0.06,25.0,2,0.0,78.8,40.3,66.3,,66.4,0.0,0.0,1.0,19.0,0.0,0.0,403.0,2.0,46.0,49.0,93.8,378.0,67.0,270.0,87.0,69.0,1.0,32.8,132.0,446.0,161.0,3.3,9.1,1.18,2019,175.5,0.23,2.37
Russell Gage,44771,WR,ATL,16.0,8.533,9.333,68.133,45.0,7.0,16.667,0,7.233,5.333,0.1,41.667,2,0.0,64.933,67.967,73.033,68.2,71.267,0.0,0.0,1.0,29.667,0.267,1.333,501.667,1.333,47.467,64.333,93.8,470.667,67.333,338.0,93.333,95.0,3.0,32.2,161.333,672.667,243.667,3.767,10.3,1.407,2020,167.0,0.27,2.53
Russell Gage,44771,WR,ATL,14.857,9.314,8.0,69.771,57.9,9.286,18.0,0,7.1,5.143,-0.037,39.0,2,1.143,65.829,44.271,74.271,,74.257,0.114,0.571,3.286,40.714,0.114,0.571,447.571,0.571,45.429,65.286,95.229,425.714,57.2,260.286,90.114,93.857,3.571,42.314,185.143,728.286,250.143,3.843,11.1,1.723,2021,123.6,0.23,2.42
Russell Shepard,8254,WR,CAR,15.0,8.7,3.0,54.8,16.7,1.0,6.0,0,29.2,7.0,0.17,9.0,5,1.0,27.3,25.7,46.0,,45.1,0.6,2.0,1.0,40.0,0.0,0.0,312.0,4.0,45.4,17.0,93.3,291.0,78.2,244.0,72.2,31.0,1.0,21.2,66.0,202.0,109.0,6.4,11.9,0.69,2017,40.8,0.22,4.08
Russell Shepard,8254,WR,NYG,11.667,14.633,1.0,55.333,66.7,1.667,4.0,0,15.8,3.0,-0.003,7.667,21,0.333,48.1,55.967,56.333,,57.233,0.2,0.667,1.667,46.0,0.0,0.0,193.333,2.667,43.4,12.333,96.767,185.0,46.933,109.333,83.667,22.333,1.667,52.867,83.333,192.667,46.333,3.133,16.5,1.177,2018,5.5,0.08,1.83
Ryan Grant,8777,WR,WAS,16.0,9.9,6.0,71.4,61.5,8.0,13.0,1,6.3,3.0,0.02,29.0,32,0.0,69.9,78.9,69.2,,68.5,1.2,5.0,3.0,40.0,0.0,0.0,403.0,1.0,45.2,45.0,97.3,392.0,35.0,141.0,100.8,63.0,4.0,63.5,256.0,573.0,240.0,5.3,12.7,1.46,2017,74.4,0.13,2.13
Ryan Grant,8777,WR,IND,14.667,9.633,4.0,68.667,38.5,6.0,13.0,1,7.367,3.0,0.113,21.667,14,0.0,65.567,78.033,62.467,66.5,61.3,0.533,2.333,1.667,28.667,0.133,0.667,415.667,2.333,49.333,38.333,94.967,394.667,19.733,81.0,89.133,55.667,2.0,79.633,332.0,413.667,139.333,3.433,10.567,1.047,2018,5.4,0.06,1.35
Ryan Miller,78734,WR,TB,11.0,10.2,0.0,60.0,42.9,3.0,7.0,0,7.7,1.0,0.14,7.0,30,0.0,61.8,71.9,59.0,73.7,58.5,0.0,0.0,1.0,39.0,1.3,2.0,151.0,0.0,49.7,12.0,93.4,141.0,50.3,76.0,91.3,20.0,2.0,49.7,75.0,128.0,56.0,4.7,10.7,0.91,2024,11.4,0.09,5.7
Ryan Switzer,11888,WR,PIT,16.0,3.4,2.0,81.8,57.1,4.0,7.0,0,5.3,2.0,0.15,15.0,25,0.0,72.0,90.3,63.0,,62.4,0.0,0.0,0.0,24.0,0.0,0.0,260.0,0.0,52.1,36.0,93.1,242.0,73.1,190.0,98.2,44.0,1.0,18.8,49.0,253.0,136.0,3.8,7.0,1.05,2018,10.7,0.13,1.34
Sammy Watkins,8639,WR,LA,16.0,15.9,2.0,57.1,46.2,6.0,13.0,0,2.4,1.0,0.14,34.0,26,0.0,82.2,78.3,69.2,74.7,66.8,0.0,0.0,1.0,67.0,0.4,2.0,526.0,1.0,43.4,40.0,95.2,501.0,31.6,166.0,118.5,70.0,8.0,68.4,360.0,616.0,195.0,4.9,15.4,1.23,2017,115.1,0.25,2.56
Sammy Watkins,8639,WR,KC,13.333,11.5,6.0,67.367,37.5,4.0,9.667,0,5.733,3.0,0.333,31.333,16,0.667,71.133,43.167,70.533,69.0,70.133,0.667,2.667,0.333,58.333,0.333,1.333,438.0,1.667,50.533,46.667,93.467,410.333,34.733,150.667,118.767,69.333,4.667,64.6,284.667,668.667,273.0,5.767,14.4,1.677,2018,138.5,0.19,2.56
Sammy Watkins,8639,WR,KC,15.429,10.929,10.0,64.814,40.0,6.286,15.571,1,5.714,3.571,0.326,37.429,16,1.429,72.257,33.986,71.143,80.8,69.771,0.8,4.571,0.143,63.857,0.6,3.429,556.857,2.429,52.114,57.714,91.829,510.143,45.229,260.571,111.071,89.714,4.286,53.971,291.714,835.714,337.0,5.786,14.514,1.656,2019,91.4,0.17,2.41
Sammy Watkins,8639,WR,KC,12.857,8.957,6.0,70.1,25.0,3.286,9.143,0,6.857,3.429,0.29,32.286,16,1.286,67.0,28.257,67.486,72.7,65.771,0.686,3.429,0.0,48.286,1.014,4.429,459.143,2.286,53.871,47.714,92.657,423.857,47.9,223.571,110.271,69.571,2.714,51.243,231.571,621.857,247.714,5.0,12.671,1.431,2020,72.4,0.16,2.68
Sammy Watkins,8639,WR,BLT,13.0,11.071,4.143,64.157,50.0,3.714,8.571,0,10.271,3.714,0.126,23.714,3,1.143,54.643,27.386,66.543,,64.671,0.271,1.429,0.571,48.286,0.486,2.143,365.429,1.0,48.786,35.714,93.657,340.714,28.729,122.714,96.186,55.571,1.714,70.914,241.0,486.429,168.429,4.514,13.686,1.409,2021,48.5,0.14,3.03
Scott Miller,47481,WR,TB,9.0,16.6,0.0,56.5,50.0,1.0,2.0,0,0.0,0.0,0.1,5.0,30,0.0,80.0,73.3,63.3,,62.1,0.0,0.0,0.0,48.0,0.0,0.0,149.0,0.0,40.9,13.0,91.9,137.0,30.9,46.0,99.9,23.0,1.0,69.1,103.0,200.0,38.0,2.9,15.4,1.46,2019,102.5,0.23,2.85
Scott Miller,47481,WR,TB,16.333,16.267,2.0,61.367,33.3,2.333,6.667,1,3.4,1.333,0.127,17.0,30,0.0,71.933,76.767,66.567,,65.967,0.0,0.0,1.333,48.0,0.0,0.0,297.667,0.667,44.967,29.0,92.433,275.667,26.233,74.667,103.7,46.333,3.0,73.767,223.0,454.0,88.667,3.033,15.6,1.607,2020,19.1,0.14,2.73
Scott Miller,47481,WR,TB,15.571,14.4,1.429,59.157,35.7,3.857,10.857,0,3.857,1.143,0.009,11.857,30,0.0,72.429,75.986,60.3,,59.757,0.0,0.0,0.571,33.714,0.0,0.0,245.286,0.857,42.986,25.571,93.729,229.571,24.843,60.0,84.043,42.714,1.286,75.157,185.286,300.286,58.571,2.214,11.257,1.231,2022,39.1,0.15,3.55
Seth Roberts,9079,WR,OAK,15.0,10.0,1.0,66.2,21.4,3.0,14.0,0,8.5,4.0,0.02,22.0,23,2.0,54.6,23.6,54.0,,54.6,0.8,4.0,2.0,29.0,0.0,0.0,514.0,7.0,44.6,43.0,93.0,478.0,82.3,423.0,78.7,65.0,1.0,16.9,87.0,455.0,108.0,2.5,10.6,0.95,2017,106.9,0.19,2.23
Seth Roberts,9079,WR,OAK,15.0,9.2,4.333,72.067,60.0,5.0,11.333,0,7.033,3.333,-0.033,23.333,23,0.667,54.533,60.8,59.4,70.9,59.4,4.6,18.667,0.667,39.0,0.467,2.0,438.667,5.667,45.0,44.333,93.333,409.333,78.167,344.333,99.567,61.667,1.667,17.3,75.667,481.0,186.667,4.167,10.867,1.197,2018,60.1,0.11,2.86
Seth Roberts,9079,WR,BLT,16.143,10.286,3.571,67.4,71.4,5.0,8.857,2,7.586,2.571,0.197,20.857,3,0.286,58.514,68.971,61.743,,61.571,1.971,8.0,0.857,35.571,0.2,0.857,372.571,4.143,48.6,32.143,94.857,352.571,40.757,171.0,98.157,47.0,1.857,57.3,193.571,378.143,121.143,3.557,12.143,1.067,2019,7.1,0.08,1.77
Skyy Moore,97116,WR,KC,18.0,7.7,7.0,65.9,33.3,1.0,3.0,0,3.6,1.0,0.07,14.0,16,0.0,75.5,84.4,67.7,,67.6,0.9,2.0,3.0,30.0,0.0,0.0,224.0,0.0,53.8,27.0,92.9,208.0,48.7,109.0,61.7,41.0,1.0,50.0,112.0,267.0,169.0,6.3,9.9,1.28,2022,53.7,0.11,2.24
Skyy Moore,97116,WR,KC,15.333,8.767,5.0,60.833,25.0,1.0,3.667,0,4.2,1.0,0.083,13.333,16,0.0,73.7,45.667,59.1,,59.133,1.167,3.333,3.0,46.0,0.0,0.0,279.333,0.0,52.733,23.0,93.7,262.0,39.5,107.667,56.233,37.667,1.0,58.8,166.667,251.667,130.333,5.633,11.033,0.987,2023,0.0,0.0,
Stefon Diggs,9579,WR,MIN,16.0,11.3,9.0,68.4,64.3,18.0,28.0,1,6.0,5.0,0.15,52.0,18,0.0,79.5,83.2,82.6,,84.0,1.1,6.0,2.0,61.0,0.0,0.0,571.0,4.0,47.1,78.0,92.6,529.0,23.1,132.0,116.7,114.0,9.0,75.7,432.0,1056.0,380.0,4.9,13.5,2.0,2017,264.3,0.3,2.36
Stefon Diggs,9579,WR,MIN,15.333,10.3,11.0,71.0,64.0,16.667,26.0,0,2.667,2.333,0.05,50.0,18,0.0,87.3,84.067,81.6,66.3,82.0,0.7,4.0,2.0,70.333,0.133,0.667,608.333,4.0,46.9,94.0,94.133,573.0,22.567,137.333,110.833,132.0,9.0,76.367,464.667,1032.667,418.667,4.5,11.167,1.813,2018,218.3,0.28,3.21
Stefon Diggs,9579,WR,MIN,16.286,13.329,7.571,69.114,52.6,12.857,22.0,0,6.571,5.0,0.101,47.143,18,2.286,76.843,49.686,79.714,,79.486,0.3,1.714,3.714,67.857,0.057,0.286,558.429,4.0,46.157,78.571,93.429,522.143,18.871,106.857,111.386,113.143,7.857,80.557,448.286,1132.857,376.0,4.843,15.071,2.206,2019,328.6,0.34,2.57
Stefon Diggs,9579,WR,BUF,17.857,12.429,15.143,73.214,60.0,13.714,23.286,0,6.514,7.857,0.189,71.857,4,1.143,73.714,68.271,85.5,,85.514,0.071,0.429,2.857,61.0,0.029,0.143,692.143,5.143,52.057,117.714,93.529,647.286,25.786,186.857,115.014,158.714,9.0,73.957,503.571,1545.857,474.0,4.186,13.771,2.383,2020,285.5,0.29,2.77
Stefon Diggs,9579,WR,BUF,18.714,12.257,16.429,68.529,46.9,14.286,28.143,0,5.7,6.714,0.191,71.286,4,1.143,78.571,62.557,83.243,67.2,83.771,0.057,0.571,4.714,60.0,0.057,0.571,728.714,3.429,52.171,113.857,93.757,683.429,23.243,172.571,103.057,165.286,9.571,76.414,553.429,1438.286,398.857,3.557,12.971,2.12,2021,316.6,0.38,2.9
Stefon Diggs,9579,WR,BUF,18.429,12.214,16.429,70.4,46.2,13.286,27.571,2,6.171,8.0,0.2,77.0,4,0.857,74.186,65.0,86.943,,87.2,0.029,0.286,2.571,55.571,0.029,0.286,724.286,4.286,52.771,120.143,94.357,683.143,30.014,216.286,112.686,170.429,10.571,69.829,506.714,1534.571,426.286,3.529,12.8,2.253,2022,273.8,0.29,2.54
Stefon Diggs,9579,WR,BUF,18.714,11.343,14.714,67.986,41.9,13.0,29.714,0,6.286,7.857,0.179,68.0,4,2.143,76.371,48.843,82.229,,82.271,0.014,0.143,3.429,55.286,0.014,0.143,707.714,3.429,52.0,116.429,94.5,668.571,33.157,233.714,101.257,171.429,9.143,66.086,468.286,1353.143,436.857,3.729,11.614,2.029,2023,121.4,0.28,2.43
Stefon Diggs,9579,WR,HST,12.571,9.571,7.857,72.671,50.0,7.143,16.0,0,5.171,4.714,0.123,46.857,13,1.0,81.186,65.657,80.471,,80.829,0.0,0.0,1.857,51.286,0.0,0.0,465.0,2.714,47.343,77.286,94.129,438.286,45.257,192.571,105.686,109.143,5.571,53.2,266.429,867.714,301.143,3.929,11.014,1.934,2024,210.3,0.35,2.47
Sterling Shepard,10674,WR,NYG,11.0,8.9,5.0,71.1,63.6,14.0,22.0,0,6.3,4.0,0.01,36.0,21,1.0,69.8,45.8,70.7,,70.6,0.4,2.0,0.0,77.0,0.0,0.0,467.0,2.0,46.5,59.0,94.0,439.0,83.3,389.0,106.0,83.0,2.0,15.6,73.0,731.0,303.0,5.1,12.4,1.67,2017,180.5,0.19,2.62
Sterling Shepard,10674,WR,NYG,14.333,10.1,5.667,66.833,39.1,10.667,22.667,3,9.3,6.667,0.037,43.333,21,0.333,56.467,69.533,68.433,42.3,67.667,0.667,4.0,1.333,64.333,0.133,0.667,573.667,4.667,44.433,63.667,95.133,546.333,66.9,375.0,99.667,95.667,3.333,32.2,193.667,825.0,311.667,4.9,12.933,1.523,2018,139.8,0.23,2.22
Sterling Shepard,10674,WR,NYG,11.857,10.157,6.429,67.9,42.1,9.143,20.571,1,6.843,4.571,0.05,35.143,21,0.143,67.571,76.143,72.643,67.1,71.171,0.857,4.0,2.857,48.143,0.171,0.857,484.143,3.143,45.043,59.857,94.2,457.0,55.414,272.143,88.543,88.429,3.143,43.514,207.0,682.714,238.714,3.929,11.314,1.499,2019,160.5,0.29,2.23
Sterling Shepard,10674,WR,NYG,12.0,9.357,5.714,71.729,53.8,7.571,16.143,0,4.629,3.143,0.001,36.143,21,0.0,78.4,81.714,76.757,,75.914,0.857,3.571,2.0,35.143,0.086,0.429,434.429,2.571,43.886,63.429,93.929,408.571,40.157,180.857,95.157,88.571,3.143,58.986,249.714,664.0,214.286,3.371,10.429,1.641,2020,77.7,0.23,2.1
Sterling Shepard,10674,WR,NYG,8.857,8.429,5.286,70.043,72.7,7.714,12.714,0,8.514,3.857,-0.089,25.571,21,0.0,63.129,79.614,70.486,62.4,71.0,0.371,1.429,3.143,34.571,0.257,0.714,307.286,2.0,40.214,47.571,93.614,287.714,57.543,162.429,76.286,67.286,1.857,42.086,143.286,478.857,152.0,3.229,10.1,1.666,2021,34.4,0.21,2.65
Sterling Shepard,10674,WR,NYG,5.429,9.543,2.714,65.486,40.0,4.429,7.857,0,11.5,2.857,-0.18,13.0,21,0.0,53.4,75.329,63.257,,64.571,0.629,1.0,1.286,51.857,0.114,0.286,185.571,1.429,37.657,27.143,92.529,172.571,43.429,86.714,89.614,39.714,1.286,55.957,97.857,286.286,92.571,3.671,11.071,1.619,2022,22.3,0.16,2.03
